source_code,target_code,target_display,target_system
1489541000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1489641000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1489741000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1509041000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1509841000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1511141000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1511241000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1520141000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1520241000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1520341000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1520441000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1520541000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1550841000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1570441000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1570541000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1580841000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1602341000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1602441000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1602541000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1724941000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1725041000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1745041000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1745141000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1752941000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1754841000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1766341000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1833041000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1833141000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1833241000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1833341000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1833541000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2129041000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2189541000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2261241000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2295641000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2295741000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2639341000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2641041000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2653341000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2674841000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2776541000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2779141000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2779241000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2779341000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2890641000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2890741000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2928841000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2928941000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2929041000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2955041000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2955141000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2955241000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2955341000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2979941000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2980041000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3034341000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3034441000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3154841000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3154941000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3177441000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3177541000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3188741000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3188841000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3225441000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3225541000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3908741000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3908841000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3952641000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3952741000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3963741000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4152841000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4429241000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4451941000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4452041000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4508041000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4521541000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4521641000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4521741000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4590741000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4897741000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4953741000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5056241000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5402541000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5490241000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5576341000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5576441000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5576541000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5816941000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5817441000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5817541000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5888741000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5891941000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5892041000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5973741000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5991941000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
7740641000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9118241000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9118341000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9118441000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9121541000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9121641000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9121741000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
10217641000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
10387441000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
12372341000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
12372441000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
12682241000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
57241000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
60741000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
451741000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
451841000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
451941000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
452041000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
452141000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
452941000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
453741000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
453941000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
454041000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
458841000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
459641000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
468841000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
568041000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
569041000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
569141000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
784641000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
817541000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
817641000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
825941000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
967141000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
967241000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
967341000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
967741000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
970941000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
971141000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
971241000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
971341000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
971441000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
971541000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
971841000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
972241000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
972341000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
972441000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
974141000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
974941000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
977341000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
977441000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
977641000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1509141000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1511341000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1511741000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1512941000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1513041000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1513141000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1513241000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1513341000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1778741000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1778841000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1800341000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3038041000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3038141000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3163041000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3163241000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3163341000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3246941000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
3890141000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4021441000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4021541000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4021641000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5005841000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5005941000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5006041000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9105241000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9105341000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9105441000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
9105541000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
13344441000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
13422241000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
61841000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
65241000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
66041000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
71141000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
124341000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
374841000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
374941000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
738141000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1401341000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1401441000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1406341000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1414941000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1661641000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1697641000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1753041000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1834341000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2051241000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2674941000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2675041000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2675341000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2675641000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2676041000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2845841000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2952241000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2952341000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2952441000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4021741000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4021841000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4021941000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5006141000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5006241000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5006341000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
5816841000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
6180641000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
6180741000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
6180841000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
6180941000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
6181041000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
8264941000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
13788341000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
14040241000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
14040341000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
14040441000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
17541000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
18441000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
19541000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
61741000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
65841000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
177241000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
210241000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
210341000033118,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
216641000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
971941000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
972041000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1274841000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1274941000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1275041000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1727641000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1727741000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1727841000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1747041000033116,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1747141000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1747241000033112,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1747341000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1747441000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1820441000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1820541000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1834241000033117,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4503941000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4504041000033111,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
4504141000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2104741000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2739141000033114,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
2739041000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
1401541000033115,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
8027841000033119,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
8027941000033110,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
8029241000033113,CCB,CCB (Calcium Channel Blockers),https://datatools4heart.eu/fhir/CodeSystem/medication-group
